tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T13594,AI,22-01-2025 21:56,-0.086394719,0.933803735,0.038143352,0.010445551,3556,2590,308
T31580,Cloud,10-01-2025 04:55,0.7460976,0.951189758,0.176041203,0.45826056,17231,4522,25
T22874,Finance,09-01-2025 12:14,-0.889441456,0.215045349,0.648855357,0.733151915,12895,3414,14
T29223,Sports,10-01-2025 22:09,0.176971114,0.466973802,0.646019537,0.840874342,8028,3887,157
T23916,Sports,06-01-2025 02:39,-0.670919408,0.77751987,0.009339895,0.378679363,3124,,916
T5542,Cloud,23-01-2025 04:52,-0.77262947,0.319414581,0.106316838,0.998680413,5629,2593,92
T35260,Finance,22-01-2025 08:59,-0.720985632,0.982143031,0.773671303,0.654260481,12380,3917,443
T30201,Finance,23-01-2025 16:59,-0.575758245,0.159803339,0.607830332,0.744356072,8542,,106
,Cloud,14-01-2025 14:09,0.072050518,0.201815142,0.994240215,0.459600832,8558,4893,131
T28254,Cloud,12-01-2025 20:54,0.97286872,0.937923373,0.848827749,0.230931153,4625,4364,13
T39137,Cloud,05-01-2025 09:25,0.46888796,0.56369596,0.094217064,0.93290449,17269,944,686
T34672,Sports,14-01-2025 10:28,0.216854706,0.658388534,0.48593597,0.612995087,13743,4283,301
T37815,Cloud,05-01-2025 10:33,-0.767608333,0.236932181,0.16705534,0.724559512,14249,729,230
T10676,Finance,06-01-2025 16:43,-0.330119999,,0.736749251,0.083587026,7264,,456
T19573,,10-01-2025 19:47,0.131678689,0.263944709,0.085060628,0.060197051,7118,431,712
T3345,Finance,20-01-2025 22:28,-0.174258581,0.960463001,0.781395616,0.459781768,1387,1245,953
T22085,Sports,16-01-2025 15:50,,0.627800332,0.611745812,,7622,4413,571
T31409,Sports,02-01-2025 12:55,-0.451697951,0.927268304,0.260200527,,12125,3913,208
T14886,Sports,20-01-2025 05:30,-0.770225307,0.81101593,0.662697969,,10985,1566,441
,Sports,14-01-2025 15:58,,0.954222688,0.818837699,0.590734476,1974,228,518
T12350,Finance,04-01-2025 09:45,-0.78414745,0.683708473,0.189291499,0.251852941,5993,372,942
T28234,Finance,16-01-2025 17:15,0.885989468,0.441347528,0.114336269,0.597523525,7656,1611,577
T18937,AI,14-01-2025 19:49,0.369188555,0.176335958,0.814898953,0.474353334,13039,4753,511
,AI,13-01-2025 14:06,0.4751745,0.012740053,0.576456977,0.6454956,,2253,512
T4055,AI,12-01-2025 09:38,-0.727978389,0.424305915,0.224521731,0.614158648,12451,4557,738
T20927,Finance,07-01-2025 13:18,0.673945707,,0.038220984,0.642524052,17722,4721,793
T7081,Cloud,21-01-2025 04:18,-0.043724809,0.549356763,0.72903386,0.310120627,398,4915,718
T25720,Cloud,09-01-2025 09:53,-0.003533417,0.862567169,0.220399202,0.193808553,4531,3692,274
T36771,Sports,05-01-2025 21:34,0.401285473,0.070636344,0.187187457,0.45152294,4347,518,248
T38547,Finance,14-01-2025 15:23,-0.603932468,0.700922804,0.193883407,0.98339726,1880,705,996
T10634,AI,14-01-2025 18:22,-0.91125967,0.908385221,0.133323497,0.706034103,91,2382,
T24979,Sports,21-01-2025 15:56,0.401249556,0.254867984,0.712283307,0.726295417,5267,2871,497
T6550,AI,10-01-2025 15:43,-0.346187207,0.787873189,0.333212349,0.209481064,,2534,626
T15060,Finance,15-01-2025 22:13,0.393410945,0.629799271,0.846927641,0.274930265,15022,3804,849
T15737,Cloud,18-01-2025 16:47,-0.202276549,0.734928168,0.729164749,0.023697426,6775,1647,766
T39379,Cloud,18-01-2025 20:52,0.361780647,0.521823709,0.264054162,0.719764693,5479,3078,549
T29548,Sports,04-01-2025 03:14,-0.552741615,0.421803973,0.009951884,0.046545238,12847,472,1
T3192,Cloud,08-01-2025 04:17,-0.776498952,0.584069172,0.145806817,0.535960976,16152,3152,834
T12309,Sports,12-01-2025 11:40,-0.669654647,0.757799059,0.000196341,0.566948553,6893,3804,125
T8250,Finance,21-01-2025 19:08,0.707085342,0.622251541,0.13290376,0.572758577,2619,2092,542
T24112,Cloud,22-01-2025 13:17,0.689920156,0.324570282,0.417294579,0.068456296,15553,1495,21
T20257,AI,17-01-2025 11:21,0.606875415,0.178139628,0.589177896,0.359850414,8828,3095,872
T25595,Finance,14-01-2025 14:32,-0.935066524,0.388751698,0.651074639,0.101381133,6809,2978,26
T13451,Sports,22-01-2025 18:49,0.411032374,0.91673528,0.515457408,0.702999005,10481,4031,452
T8008,Sports,15-01-2025 06:06,0.618770121,,0.77946701,0.7164333,11340,4526,887
T17094,Finance,07-01-2025 10:12,0.645319389,0.215805442,0.644627843,0.907550108,1009,3994,262
T35069,AI,21-01-2025 20:08,0.754948702,0.392275961,0.50624668,0.499352717,7444,4626,
T25942,Cloud,19-01-2025 05:04,-0.509166135,0.417193185,0.106893386,,8568,3771,660
T23471,AI,20-01-2025 13:06,0.520557141,0.403004654,0.18322221,0.144418603,1677,2542,957
T10206,AI,11-01-2025 17:59,0.645472533,0.761562784,0.260088734,0.589443449,7164,4276,912
T33295,Finance,03-01-2025 18:41,0.465009892,0.83559903,0.981011595,0.608162976,19681,4012,45
T10269,Sports,07-01-2025 12:56,-0.327953154,0.094024189,,0.941188087,10713,1212,973
T24950,Sports,09-01-2025 16:31,0.688041449,0.272506264,0.891185319,0.452883074,19534,2192,493
,Finance,20-01-2025 06:59,-0.510877233,0.907572801,0.817916135,0.585211281,11046,3047,942
T34432,,03-01-2025 00:54,-0.304237573,0.505771415,0.642687126,0.385604504,3538,2080,349
T13444,Finance,,0.190365995,0.552389501,0.962854219,0.041557156,6781,533,
T29881,Finance,06-01-2025 10:26,-0.4065303,0.273087532,0.063268702,0.545226901,9892,4228,526
,Sports,11-01-2025 13:15,0.425863755,0.150875787,0.250681106,0.416835754,2718,4116,771
T21212,AI,20-01-2025 03:59,0.281461533,0.713735171,0.455941995,0.252702733,8495,328,949
T39580,,17-01-2025 14:50,0.508822633,0.634248857,0.567748108,0.365449667,16715,4306,919
T24926,Sports,05-01-2025 08:59,,0.27299255,0.787066095,0.826250504,2702,3576,626
T22093,Finance,17-01-2025 02:22,-0.411866088,0.099783634,0.12911347,0.281052686,16064,318,652
T2644,Finance,20-01-2025 01:23,,0.410760341,0.38250115,0.484193876,19728,1432,581
T18919,Cloud,08-01-2025 12:15,-0.775586247,0.400537357,0.376949829,0.550817578,18844,2794,438
T3004,AI,04-01-2025 07:22,0.269899181,0.828389308,0.278062749,0.731644099,19554,2616,931
T24144,Finance,08-01-2025 21:16,0.452327346,0.81391085,0.263367631,0.792369762,2130,4320,634
T23601,Cloud,23-01-2025 00:44,0.718320638,0.270130624,0.576020204,0.43367435,4845,2977,267
,Finance,05-01-2025 10:50,0.887155831,0.330878678,0.026190129,0.201061268,5227,2369,592
T28627,Cloud,22-01-2025 16:17,0.183182473,0.821597272,0.712944701,0.962048118,6844,3293,11
T11720,,12-01-2025 09:00,0.311457435,0.07382859,0.667697786,0.217069237,,3585,169
T882,Sports,11-01-2025 14:04,,,0.504118914,0.128654681,19335,2027,9
T13408,Finance,14-01-2025 13:48,-0.867692316,0.821238804,0.6707263,0.436887878,17843,,626
T2753,Finance,08-01-2025 09:24,0.149534544,0.242002832,0.321825553,0.432969761,13216,1573,252
T9425,Cloud,14-01-2025 12:21,-0.001445749,0.935338948,0.122616531,0.878697032,2216,3918,522
T35056,Finance,08-01-2025 13:00,0.419118891,0.873792321,0.475179808,0.448435669,431,,264
T18180,Sports,10-01-2025 07:33,0.122754563,0.096981851,0.380360312,0.68836266,6694,352,970
T12235,Sports,14-01-2025 04:43,0.181252522,0.10720671,0.925064945,0.441473668,1386,3943,478
T38366,,04-01-2025 02:03,-0.653945946,0.825550512,0.492624112,0.685159363,270,3802,187
T39630,Sports,,-0.830927926,0.923230964,,0.548510508,11922,1928,809
,Cloud,23-01-2025 23:14,0.333313926,0.457856718,0.507476672,0.065805369,1848,2505,361
,Cloud,,0.784638487,0.481370604,0.586345614,0.302479784,17494,4066,964
T24968,Sports,04-01-2025 19:49,0.599018631,0.541507819,0.770004116,0.010583841,16962,4437,24
,Sports,06-01-2025 19:53,0.344841031,0.01401646,0.976600426,0.653772957,8693,3389,233
T27115,AI,22-01-2025 06:57,-0.204021518,0.425975802,0.69542811,0.505675128,7872,835,
T35787,Cloud,18-01-2025 05:28,-0.670564797,0.615268792,0.96300598,0.144117811,12102,3594,122
T8333,Sports,09-01-2025 17:24,-0.295537033,0.836088793,0.602961396,0.354382966,13705,699,745
T5018,AI,03-01-2025 23:20,0.586701172,0.840967466,0.172126894,0.034832147,7717,1015,934
T24821,Finance,20-01-2025 05:53,-0.494082505,,0.291412822,0.432409078,4444,3386,825
T21641,Sports,01-01-2025 04:52,-0.950299,0.340539564,0.379975164,0.571133925,9720,2240,990
T30636,AI,04-01-2025 20:52,-0.625064144,0.329515009,0.419516647,0.244095332,1325,2756,711
T18823,Finance,17-01-2025 04:27,0.656989005,0.796705717,0.009796578,0.70081303,18034,3282,712
T22293,AI,08-01-2025 08:40,0.563621096,0.389991552,0.166325251,0.110995811,2241,4662,565
T5092,AI,02-01-2025 03:22,-0.204110811,0.50399038,0.847566045,0.436463959,16473,2198,674
T16382,Sports,15-01-2025 10:16,,0.348504286,0.612005364,0.92323626,13295,2295,106
T36836,Cloud,10-01-2025 04:22,-0.925295772,0.380572421,0.867739123,0.554841297,10444,1169,590
T27477,AI,16-01-2025 17:42,-0.420851772,0.781600813,,0.539806953,10804,1248,850
,Sports,18-01-2025 00:57,-0.240145896,0.413905411,0.531546696,0.542127174,2853,3062,430
T1650,Finance,13-01-2025 03:50,-0.6719656,0.906585824,0.286120889,0.625915937,476,681,252
T31781,Cloud,02-01-2025 23:28,0.375461743,0.910358234,0.41592863,0.319118465,4426,,176
,Cloud,12-01-2025 00:48,0.312342004,0.827564618,0.396110855,0.732635163,6421,193,677
T24464,Finance,21-01-2025 12:54,-0.051683145,0.418743653,0.234423363,,3701,962,183
T39491,Cloud,23-01-2025 17:37,-0.568656574,0.189647255,0.500027335,0.498855854,12278,2676,597
T8169,AI,16-01-2025 10:55,0.236416768,0.261997483,0.714809572,0.352446504,10305,518,137
T37557,AI,22-01-2025 06:39,-0.279992407,0.485258171,0.415821466,0.937422629,5061,1509,858
T30694,,13-01-2025 14:31,0.691604854,0.964844774,0.072164311,0.987192185,8425,3147,469
T5745,Finance,11-01-2025 05:40,,0.1485195,0.294952848,0.781392801,18313,2894,
T39748,Finance,23-01-2025 20:43,0.851959373,0.167163757,0.076854556,0.12520808,2265,1788,791
T25908,Finance,10-01-2025 10:03,0.581929172,0.698403743,0.973319765,0.233568359,3361,1235,691
T741,Sports,20-01-2025 22:03,-0.34830552,0.485486105,0.896029815,0.19209085,2410,1290,613
T11618,Cloud,06-01-2025 05:29,0.356331579,0.698854073,0.395906332,0.892940377,3331,94,399
T36658,Finance,18-01-2025 02:44,-0.145806483,0.256253874,0.959370783,0.300979584,13851,147,555
T1758,AI,16-01-2025 21:41,-0.586212043,0.394904413,,0.263580786,14183,3855,676
T10250,Cloud,03-01-2025 04:15,0.201331659,0.97948805,0.416899557,0.594357835,16918,3503,938
T30058,Cloud,11-01-2025 11:30,0.877190598,0.318240522,0.970006131,0.957964001,13370,111,957
T18168,AI,22-01-2025 07:18,0.950864545,0.742873309,0.601725198,0.851855277,9327,1900,921
T27100,Cloud,02-01-2025 12:19,-0.054818038,0.390639319,0.627920085,0.930572232,5014,4205,67
T14054,,14-01-2025 00:36,0.570629071,0.365376906,0.479900162,0.942378758,18033,1200,137
T15351,Finance,22-01-2025 08:23,-0.392331078,0.779384611,0.510654883,0.053648654,2464,2414,
T18374,AI,11-01-2025 12:48,0.557248108,0.036628792,0.222419407,0.099359378,18555,1895,55
T16952,Sports,16-01-2025 03:12,-0.695543137,0.353541028,0.107749623,,8258,2850,370
T32552,Sports,18-01-2025 11:22,-0.408585327,,0.491134567,0.518798504,4665,1427,598
T6282,Sports,11-01-2025 06:05,-0.17402066,0.827974065,0.952960996,0.683926313,13812,4862,423
T722,Cloud,15-01-2025 15:58,-0.304951046,0.927524276,0.603161368,0.57908597,7074,2863,666
T15894,Cloud,13-01-2025 14:33,0.118850493,0.849873601,0.557492556,,5321,1274,918
T9808,Finance,13-01-2025 23:14,-0.558929086,0.33964024,0.914805441,0.182414094,8972,2038,912
T10954,Sports,14-01-2025 13:43,0.144639556,0.518885305,0.081086514,0.021751405,3709,4778,306
T14787,Finance,23-01-2025 22:29,-0.325307856,0.826717358,0.748605277,0.151596411,842,2675,283
T23470,Cloud,04-01-2025 02:44,0.764779081,0.662576841,0.947413727,0.546189442,4351,1169,704
T36853,Finance,22-01-2025 07:33,-0.366311016,0.24554886,0.832914709,0.050426564,14717,4153,113
T29296,Sports,22-01-2025 03:25,0.637037002,0.405562434,0.976550762,0.545514479,10740,223,536
T3118,AI,04-01-2025 16:57,0.820206942,0.010451843,0.785728922,0.225573814,2177,1060,736
T30723,Finance,01-01-2025 18:49,0.888953689,,0.168547821,0.072136122,2427,4921,981
T39218,Cloud,22-01-2025 21:56,-0.73945795,0.621594354,0.025217073,0.997741789,9128,3997,450
T29710,Cloud,13-01-2025 19:22,0.475822913,0.866889643,0.500697464,0.461863622,3214,2214,289
T32660,Cloud,14-01-2025 07:17,-0.764481819,0.892608796,0.333806009,0.881402468,723,3292,516
T4335,AI,02-01-2025 08:19,-0.802324831,0.467442319,0.819569045,0.385157907,439,4404,584
T39997,AI,22-01-2025 04:40,-0.977327623,0.471430871,0.724965279,0.743536802,13928,3835,
T29336,Sports,23-01-2025 02:35,-0.444204254,0.305053245,0.3360232,0.024810751,3744,156,738
T33309,AI,19-01-2025 02:36,-0.505407808,0.305701756,0.832170058,0.29681471,14413,4940,837
T26599,,,0.47980197,0.431951744,0.558201849,0.884543589,3658,1544,711
T38419,Sports,09-01-2025 09:37,0.623368708,0.810289842,0.678564054,0.748095511,17546,4839,735
T8766,AI,15-01-2025 13:37,0.494573499,0.993532943,0.609340299,0.17997585,400,3356,191
T2350,Finance,07-01-2025 00:40,-0.697005725,0.405964831,0.681871205,0.428250129,1030,,
T12572,Sports,07-01-2025 02:51,0.022200985,0.526989636,0.178723284,,19974,1058,464
T15049,Finance,24-01-2025 01:27,0.987692295,0.470045922,0.04189496,0.295406094,3171,1723,14
T36570,AI,18-01-2025 19:44,-0.307755344,0.723201152,0.792105459,0.663238588,15990,979,762
T4064,AI,11-01-2025 03:55,-0.201216516,0.020208222,0.782899051,0.100185435,7712,534,283
T8726,Cloud,06-01-2025 16:12,-0.136249067,0.308357446,0.161958912,0.353468794,8686,2986,813
T36434,Sports,11-01-2025 19:33,0.831775609,0.059841923,0.448367975,,15238,4597,
T25053,,01-01-2025 03:36,-0.905534826,0.131664961,0.959488848,0.311239385,10768,143,617
T33292,Sports,13-01-2025 11:40,-0.552166008,0.328875425,0.066074783,0.542520621,7615,3142,520
T1746,AI,05-01-2025 19:11,0.758191123,0.307942713,0.401668656,0.845276402,10505,2865,576
T17317,AI,,0.114854253,0.691097913,0.622822477,0.328377745,8925,3587,81
T29987,AI,17-01-2025 00:51,-0.582050771,0.560629263,0.844176168,0.816229355,6411,3789,40
T34307,Finance,18-01-2025 11:42,-0.675398985,0.665534857,0.570941922,0.249210558,921,4046,813
T32408,AI,09-01-2025 03:46,0.402581296,0.683952119,0.951775332,0.601590761,10832,978,974
T23644,AI,13-01-2025 14:31,0.869340201,0.878838701,0.077094881,0.86943666,9396,1503,877
T2406,Sports,22-01-2025 20:20,0.238894647,0.403306853,0.170760815,0.702950577,17178,2816,54
T37433,AI,08-01-2025 16:21,-0.55572674,0.701059231,0.50856447,0.810058942,1839,747,345
T4058,Sports,21-01-2025 19:26,,0.676027444,0.966429029,0.485702638,15829,2749,700
T506,AI,11-01-2025 01:30,-0.615224965,0.254546956,0.466631803,0.902789346,4201,3666,893
T28982,Finance,04-01-2025 04:48,0.340437342,0.666992902,0.220462597,0.400008529,1042,211,164
T28593,,08-01-2025 04:35,0.954072255,0.904405076,0.322381394,0.168561136,8518,2413,758
T30719,AI,18-01-2025 04:46,0.333360208,0.317529777,0.466392685,0.246407776,6421,1623,754
T4776,Sports,01-01-2025 09:02,0.613043577,0.550270838,0.421915655,0.821812586,709,3257,338
T28758,Finance,06-01-2025 21:22,-0.259312151,0.387706455,0.215822612,0.139076327,10876,393,475
T9708,Finance,16-01-2025 04:05,0.709006942,0.075613512,0.89698734,0.348782498,15522,895,936
,Finance,03-01-2025 12:33,-0.844823683,0.449719496,0.650108922,0.562589666,10615,1688,622
T38725,Finance,07-01-2025 02:48,-0.280922222,0.890973503,0.147664617,0.807580434,1825,,789
T3416,Cloud,11-01-2025 02:24,0.096739505,0.85461107,,0.587773696,19676,25,572
T17615,Finance,15-01-2025 14:10,-0.396731577,0.55888948,0.497464286,0.275781144,6602,1790,77
T16292,Cloud,20-01-2025 14:55,-0.080410917,0.063056576,0.961740943,0.34841647,1913,3406,269
T4862,Sports,17-01-2025 02:25,0.266777697,0.996174533,0.191566315,0.820385761,9683,1253,258
T12443,AI,14-01-2025 22:03,-0.260784752,0.204867272,0.989010854,0.683436412,17125,,793
T6067,Finance,05-01-2025 08:50,-0.015345734,0.309904952,0.559549747,0.857113281,11661,3937,774
T5803,Cloud,,0.099458746,,0.007502314,0.539145148,,3639,142
T33431,Finance,11-01-2025 08:45,0.941827153,0.898949884,0.404047783,0.519333999,3373,2729,322
T28402,Sports,18-01-2025 03:32,-0.05450031,0.800843097,0.956486712,0.934765957,17721,3202,
T23720,Sports,12-01-2025 13:00,0.445976726,0.880268938,0.982843618,0.641803899,9515,1683,21
T29484,Sports,16-01-2025 11:25,-0.383049577,0.805298968,0.615696308,0.098378075,17571,3288,39
T12539,Sports,08-01-2025 09:01,-0.155005872,0.95219488,0.175136001,0.303684874,10772,1425,552
T19472,Cloud,05-01-2025 05:32,0.997598609,0.912740249,0.651265841,0.532209691,19316,1470,334
T27262,Sports,05-01-2025 06:07,0.395050504,0.202995809,0.56948415,,,4429,371
T28387,Cloud,13-01-2025 11:48,0.035936525,0.450392213,0.063777649,0.482227289,8287,4725,950
T31208,AI,12-01-2025 09:23,0.532258815,0.757003188,0.164327869,0.28703071,,3209,987
T19749,Sports,03-01-2025 18:47,0.974887414,,0.855625454,0.022567795,10764,4541,665
T38598,Finance,03-01-2025 02:12,-0.122012104,0.172873245,0.280613795,0.4893438,4331,4632,920
T25661,AI,05-01-2025 05:14,-0.070753613,0.9005097,0.493269215,0.825981159,19058,4750,383
T33055,AI,07-01-2025 15:35,,,0.220083248,0.396999357,19199,191,376
T19360,AI,21-01-2025 21:23,0.070689681,0.414157564,0.295302759,0.590861094,11610,3350,990
T21772,Cloud,07-01-2025 16:25,0.403050268,0.82105176,0.785783698,0.047479244,18825,426,531
T7327,Cloud,05-01-2025 01:58,-0.941963635,,0.822705695,0.064949293,7606,2228,957
T13051,AI,01-01-2025 20:14,-0.928885915,0.609407186,0.229822463,0.237402603,2650,4302,590
T9847,Finance,21-01-2025 21:15,-0.841104408,0.765297051,0.657717631,0.224286229,18674,965,15
T34017,,13-01-2025 12:21,,0.014124409,0.70912463,0.961972928,12199,915,844
T18279,Sports,13-01-2025 22:27,-0.923846746,0.068697983,0.959121088,0.81986673,1689,4379,241
T21378,Sports,19-01-2025 11:26,-0.230671115,0.419195131,,0.593847977,7557,1207,786
T19188,Finance,16-01-2025 13:13,0.169201271,0.080954203,0.826063582,0.401563836,104,2434,263
T17739,AI,15-01-2025 10:42,-0.161221736,0.983196897,0.914718334,0.379412584,11813,109,934
T20562,Sports,03-01-2025 06:30,0.537986255,0.925921467,0.945499496,0.74646095,13755,2673,417
T4304,Finance,22-01-2025 16:39,-0.392412749,0.087719834,,0.868474005,1713,2717,793
T36672,Sports,05-01-2025 13:27,-0.40554594,0.087083629,0.628654802,0.054611968,577,4592,
T6458,Sports,22-01-2025 23:12,-0.646142313,0.898833536,0.998698873,0.976538917,747,3495,801
T12148,,23-01-2025 03:51,0.191175758,0.448609152,0.898023319,0.946381412,16082,2906,82
T31516,Finance,16-01-2025 18:48,0.531464418,0.828317626,,0.735484067,16366,4655,432
T256,Cloud,20-01-2025 07:17,-0.791876156,0.664307941,0.115819534,0.172372257,165,2249,469
T8467,AI,17-01-2025 00:28,-0.755870716,0.543435432,,0.14743672,8390,1854,185
T10780,Cloud,07-01-2025 09:19,-0.467509107,0.235123391,0.988711616,0.856555203,16584,2117,672
T19444,AI,13-01-2025 04:29,-0.232528791,0.827237641,0.151890456,0.979824496,18209,2502,298
T24607,,16-01-2025 19:28,-0.091308615,0.525703782,0.708720621,0.146743614,19538,2239,842
T35190,AI,08-01-2025 09:54,0.94785331,,0.601346177,0.400156245,18301,4720,868
T4927,Finance,,-0.365592301,0.733952654,0.662610462,0.293203849,856,2287,628
T25578,Cloud,17-01-2025 13:06,0.178563694,0.606720344,0.896273624,0.161830432,16059,3793,488
T15315,AI,13-01-2025 17:27,-0.749361533,0.728172006,0.989985535,0.936527734,4802,1107,630
T7659,Finance,23-01-2025 13:05,-0.580280816,0.311498049,0.069322663,0.875270134,6773,2275,369
T37013,Cloud,05-01-2025 02:10,-0.217860893,0.9050018,0.944411938,0.103955648,2619,2845,480
T21892,Sports,23-01-2025 08:51,0.873273587,0.253092355,0.095825905,0.487299877,14627,,892
T34148,Finance,07-01-2025 04:53,-0.977481861,0.427627111,0.647484725,0.414973825,7456,3791,871
T7169,AI,12-01-2025 07:06,-0.005738535,0.977866769,0.141231567,0.612214306,12764,2775,652
T3290,Finance,10-01-2025 09:45,0.308247163,0.658763123,0.362719748,0.506979478,,3881,698
T3201,Finance,21-01-2025 14:22,-0.46562471,0.83806065,,0.656272082,14201,4662,153
T34485,Cloud,07-01-2025 18:24,0.826013024,0.357717083,0.392659954,0.04524655,13617,4253,362
T35358,AI,09-01-2025 19:01,-0.326011805,0.534395165,0.755093633,0.806048959,3491,831,644
T31674,Sports,,-0.91759431,0.669966312,0.811363541,0.790424352,6262,1184,648
T5268,AI,20-01-2025 15:22,-0.694463232,0.052272068,0.886328498,0.252129042,2722,4001,555
T23224,,08-01-2025 09:28,-0.417795225,0.85937954,0.381045195,0.171573261,10639,1970,426
T5775,Finance,,0.6960323,0.017479965,0.729626512,0.83669757,10318,3848,353
T975,AI,15-01-2025 22:39,0.737979614,0.604688563,0.91599266,0.589135195,12640,2513,771
T32695,AI,20-01-2025 00:54,0.566057589,0.194300012,0.804555571,0.234861649,14411,2039,742
T24308,Sports,17-01-2025 18:54,-0.472530563,0.699351104,0.036810899,0.449006654,2020,2348,
T24125,Sports,02-01-2025 06:32,0.971914678,0.976111249,0.428669765,0.532374197,10655,,398
T32287,Sports,11-01-2025 22:19,-0.095229237,0.783130737,0.2054585,0.153826269,17605,807,531
T7909,Cloud,11-01-2025 18:49,-0.016958405,0.667193806,0.816049746,0.735568478,3765,3192,923
T19516,Cloud,18-01-2025 20:51,0.328637652,0.075956901,0.746969836,0.200505296,13643,2350,120
T9474,Cloud,18-01-2025 07:55,-0.003052761,0.625618137,0.463714071,0.312873842,,2647,254
T36725,AI,10-01-2025 20:16,0.513011456,0.452577268,0.959929906,0.650358428,1989,3078,976
T27181,AI,05-01-2025 04:32,0.197408815,0.927013767,0.301205925,0.179760347,8802,1396,663
,AI,04-01-2025 23:50,0.614141612,,0.641726137,0.461745043,4772,4228,7
T4273,AI,04-01-2025 07:40,0.035688393,0.661108303,0.216659261,0.523107877,5438,905,583
T7855,Finance,06-01-2025 06:51,0.397779908,0.027012275,0.678932808,0.401784387,18542,,475
T33587,AI,06-01-2025 11:07,0.457294541,0.545051962,0.56618994,0.163022706,14753,4116,688
T18397,AI,08-01-2025 09:50,-0.495354414,0.466681344,0.601854587,0.198221695,8082,1602,663
T20551,AI,14-01-2025 19:28,0.237044609,0.034074716,0.672836747,0.113177425,,3958,
T11681,Cloud,18-01-2025 02:06,-0.176917755,0.706355465,0.441668084,0.663169193,14139,181,816
T34456,AI,04-01-2025 18:35,-0.658657841,0.354416009,0.088942255,0.163192853,17958,3149,35
,AI,22-01-2025 04:07,0.840816653,0.897367369,0.143914733,0.514492785,5459,1641,55
T12595,,10-01-2025 21:02,-0.396165873,0.791570307,0.921408338,0.360568067,17298,4189,684
T35512,Finance,19-01-2025 12:14,0.231485739,0.322965071,0.855319585,0.635570829,1244,3545,200
T30308,Sports,18-01-2025 04:04,-0.653881734,0.647598539,0.849744575,0.079510833,13876,669,45
T32761,Sports,22-01-2025 13:25,0.999465949,,0.025016327,0.387092952,15142,2399,781
T11943,Sports,04-01-2025 14:06,-0.709474066,0.944284138,0.986967212,0.127650773,16313,4857,315
T279,Cloud,17-01-2025 00:30,0.443007642,0.011722594,0.943235182,0.260725225,1403,4503,177
T5660,Sports,07-01-2025 15:58,-0.863481657,0.952093474,0.736541353,0.914704634,18917,3518,313
T14111,Sports,16-01-2025 21:23,-0.377275118,0.093310658,0.873196769,0.579840765,7469,3656,738
T1360,Sports,16-01-2025 19:57,-0.359255291,0.314368648,0.520581066,0.427419376,641,1590,209
T27035,Cloud,,-0.038491372,0.834004381,0.407534264,0.443286599,10868,1904,378
T30089,Sports,06-01-2025 13:09,0.406718006,0.358897126,0.062541518,0.144359987,10833,3835,339
T6818,,06-01-2025 10:25,0.060064925,0.094431885,0.671420806,0.418844674,15902,1338,129
T27974,Finance,19-01-2025 21:17,,0.817129393,0.648988319,0.747362935,8117,360,319
T705,Finance,18-01-2025 09:37,0.784149442,0.278229209,0.80777898,0.274433465,4013,1475,403
T16529,Sports,13-01-2025 04:33,-0.036354037,0.277520506,0.217101382,0.271795024,6470,3199,913
T25187,Sports,15-01-2025 22:50,0.237554178,0.400462252,0.80933239,0.003428693,18780,1125,946
T28401,Sports,02-01-2025 14:09,0.100194057,0.528864178,0.123601387,0.998452366,13783,3581,443
T22850,AI,03-01-2025 05:55,0.12856237,0.710985055,,0.789251492,415,1964,431
T30728,Finance,01-01-2025 03:08,-0.915416708,0.78614518,0.315622672,0.559906233,11488,2884,363
T38582,Sports,12-01-2025 03:52,-0.960473158,0.54004729,0.439584962,0.692945181,2341,1013,210
T9908,Finance,05-01-2025 16:20,0.610748616,0.841718113,0.229945981,0.890239219,6985,4214,43
T37712,AI,04-01-2025 11:34,-0.11151376,0.794941218,0.646011882,0.030721345,,2126,676
T30471,Cloud,05-01-2025 05:09,-0.914086823,0.593174998,0.061152693,0.461470369,7711,1513,750
T32209,AI,01-01-2025 13:59,-0.114570856,0.113153273,0.663299263,0.931886858,7368,912,236
T18523,Sports,15-01-2025 13:46,0.225512024,0.4614429,0.570967488,0.511764941,17816,2591,496
T26511,Finance,14-01-2025 10:33,-0.818108098,0.399940609,0.429435535,0.870111792,17760,3784,454
T9986,Sports,12-01-2025 07:41,0.449143345,0.718139372,0.464331856,0.508469455,10794,1350,985
T11960,Cloud,18-01-2025 00:13,-0.085844145,,0.970433688,0.821383041,8402,3083,670
T26031,Finance,02-01-2025 08:58,-0.996432824,0.455646367,0.220114372,0.705710394,19851,3078,238
T3505,Finance,23-01-2025 13:57,0.345844914,0.538518897,0.661317718,0.360133829,4116,4320,445
,Sports,23-01-2025 20:13,0.019036222,0.629017882,0.146106251,0.390330701,9770,975,54
T7633,Sports,19-01-2025 15:48,-0.525009109,0.488071656,0.663732488,0.461965235,12647,1801,936
T16118,Cloud,14-01-2025 23:38,-0.913797673,0.101401736,0.321593988,0.196155081,17402,542,352
T15252,Cloud,11-01-2025 19:46,-0.715543364,0.389500909,0.457343563,0.630646667,18797,2625,975
T27357,Sports,09-01-2025 10:11,0.666468667,0.418168916,0.414091975,0.515915509,574,3979,98
